idKlienta;imie;nazwisko;idKategorii_FK
16746;Tomasz;Nowak;3
16747;Agata;Miernik;5
16748;Janina;Juda;3
16749;Nina;Pocztarek;2
16750;Agata;Nowak;3
16751;Agata;Pawlak;1
16752;Tomasz;Mazur;2
16753;Patryk;Duda;2
16754;Bartosz;Nowak;2
16755;Magdalena;Wieczorek;3
16756;Karol;Gajda;3
16757;Paulina;Szramowiat;2
16758;Nina;Mazur;1
16759;Paulina;Wieczorek;3
16760;Paulina;Wojniak;4
16761;Janina;Wojniak;3
16762;Agata;Miernik;3
16763;Piotr;Sikora;3
16764;Patryk;Juda;1
16765;Kamil;Pietrzak;2
16766;Wojciech;Duda;2
16767;Karol;Sikora;2
16768;Nina;Sikora;3
16769;Karolina;Duda;3
16770;Kacper;Pietrzak;1
16771;Kamil;Nowak;1
16772;Karolina;Sztreker;2
16773;Agata;Sikora;3
16774;Bartosz;Wieczorek;1
16775;Bartosz;Duda;3
16776;Adam;Duda;2
16777;Nina;Juda;1
16778;Tomasz;Duda;3
16779;Piotr;Sztreker;3
16780;Karol;Juda;2
16781;Klaudiusz;Pietrzak;3
16782;Piotr;Miernik;2
16783;Kacper;Pocztarek;2
16784;Nina;Duda;3
16785;Kamil;Gajda;3
16786;Karolina;Sztreker;2
16787;Klaudiusz;Szramowiat;3
16788;Klaudiusz;Nowak;3
16789;Kacper;Wojniak;2
16790;Tomasz;Mazur;3
16791;Kacper;Lampa;2
16792;Tomasz;Szramowiat;2
16793;Kacper;Kowalski;2
16794;Adam;Gita;3
16795;Klaudiusz;Pietrzak;2
16796;Klaudiusz;Pietrzak;3
16797;Patryk;Szramowiat;3
16798;Piotr;Juda;2
16799;Kamil;Nowak;1
16800;Magdalena;Mazur;2
16801;Kamil;Wieczorek;2
16802;Adam;Duda;3
16803;Karolina;Wojniak;3
16804;Magdalena;Sztreker;2
16805;Karolina;Pawlak;3
16806;Tomasz;Szramowiat;3
16807;Bartosz;Miernik;3
16808;Tomasz;Juda;3
16809;Julian;Pocztarek;2
16810;Paulina;Juda;2
16811;Karolina;Gita;3
16812;Adam;Pietrzak;2
16813;Piotr;Pawlak;1
16814;Wojciech;Pawlak;2
16815;Karolina;Pietrzak;3
16816;Karolina;Sikora;1
16817;Bartosz;Miernik;3
16818;Janina;Wojniak;1
16819;Kacper;Nowak;2
16820;Julian;Wojniak;1
16821;Agata;Gita;2
16822;Tomasz;Wojniak;3
16823;Julian;Wojniak;2
16824;Nina;Gita;3
16825;Paulina;Juda;5
16826;Agata;Duda;1
16827;Paulina;Gajda;4
16828;Janina;Gita;3
16829;Nina;Mazur;3
16830;Agata;Wieczorek;3
16831;Janina;Wieczorek;5
16832;Kamil;Sikora;2
16833;Paulina;Juda;3
16834;Agata;Lampa;3
16835;Adam;Mazur;3
16836;Tomasz;Sztreker;3
16837;Wojciech;Nowak;4
16838;Adam;Wojniak;2
16839;Adam;Juda;3
16840;Bartosz;Pietrzak;1
16841;Agata;Wieczorek;2
16842;Bartosz;Nowak;2
16843;Piotr;Lampa;3
16844;Wojciech;Sikora;2
16845;Wojciech;Kowalski;2
16846;Adam;Juda;1
16847;Karolina;Lampa;3
16848;Bartosz;Nowak;4
16849;Piotr;Gita;3
16850;Bartosz;Lampa;2
16851;Agata;Wojniak;2
16852;Agata;Szramowiat;3
16853;Kamil;Sikora;2
16854;Adam;Miernik;3
16855;Patryk;Mazur;4
16856;Wojciech;Duda;3
16857;Klaudiusz;Mazur;3
16858;Magdalena;Lampa;1
16859;Tomasz;Pietrzak;4
16860;Karol;Mazur;2
16861;Paulina;Szramowiat;5
16862;Patryk;Pocztarek;3
16863;Karol;Kowalski;3
16864;Piotr;Nowak;3
16865;Julian;Sikora;3
16866;Karolina;Nowak;1
16867;Wojciech;Pawlak;3
16868;Karol;Duda;3
16869;Magdalena;Juda;3
16870;Agata;Sikora;4
16871;Kamil;Miernik;2
16872;Paulina;Miernik;1
16873;Tomasz;Gajda;3
16874;Klaudiusz;Juda;1
16875;Agata;Lampa;3
16876;Agata;Gajda;3
16877;Kamil;Kowalski;2
16878;Julian;Wieczorek;3
16879;Karol;Nowak;3
16880;Paulina;Sikora;3
16881;Bartosz;Pocztarek;1
16882;Tomasz;Juda;3
16883;Magdalena;Nowak;3
16884;Nina;Szramowiat;1
16885;Adam;Pietrzak;3
16886;Agata;Juda;3
16887;Kamil;Pocztarek;3
16888;Magdalena;Miernik;3
16889;Patryk;Gita;2
16890;Patryk;Sztreker;3
16891;Piotr;Sztreker;3
16892;Patryk;Pawlak;2
16893;Agata;Szramowiat;3
16894;Karolina;Szramowiat;3
16895;Tomasz;Gita;3
16896;Julian;Wojniak;5
16897;Tomasz;Wieczorek;2
16898;Kacper;Kowalski;3
16899;Patryk;Sztreker;3
16900;Bartosz;Gajda;2
16901;Adam;Duda;2
16902;Agata;Pawlak;1
16903;Janina;Miernik;2
16904;Agata;Pietrzak;3
16905;Kacper;Juda;3
16906;Karolina;Lampa;3
16907;Kamil;Szramowiat;4
16908;Karol;Wieczorek;3
16909;Karol;Lampa;2
16910;Magdalena;Duda;3
16911;Kacper;Pietrzak;1
16912;Julian;Szramowiat;3
16913;Karolina;Wojniak;1
16914;Piotr;Pawlak;1
16915;Wojciech;Wojniak;1
16916;Klaudiusz;Sikora;3
16917;Karolina;Mazur;4
16918;Adam;Wieczorek;1
16919;Magdalena;Wieczorek;3
16920;Kacper;Sikora;3
16921;Patryk;Duda;3
16922;Karol;Szramowiat;1
16923;Paulina;Szramowiat;2
16924;Klaudiusz;Wojniak;2
16925;Magdalena;Wojniak;3
16926;Bartosz;Kowalski;3
16927;Tomasz;Sztreker;3
16928;Klaudiusz;Wojniak;3
16929;Paulina;Kowalski;2
16930;Paulina;Pocztarek;3
16931;Bartosz;Pocztarek;3
16932;Wojciech;Lampa;3
16933;Adam;Pawlak;3
16934;Karolina;Duda;2
16935;Karolina;Gajda;3
16936;Agata;Kowalski;2
16937;Adam;Gita;3
16938;Karol;Gita;4
16939;Patryk;Wojniak;3
16940;Kamil;Sikora;3
16941;Kacper;Gajda;2
16942;Patryk;Mazur;3
16943;Klaudiusz;Pawlak;3
16944;Piotr;Gajda;5
16945;Agata;Nowak;5
16946;Kacper;Szramowiat;1
16947;Kacper;Duda;5
16948;Wojciech;Gajda;3
16949;Bartosz;Nowak;3
16950;Bartosz;Wojniak;2
16951;Tomasz;Gajda;1
16952;Piotr;Mazur;3
16953;Magdalena;Pocztarek;2
16954;Piotr;Lampa;3
16955;Patryk;Szramowiat;2
16956;Klaudiusz;Gajda;3
16957;Karolina;Mazur;2
16958;Janina;Pawlak;3
16959;Wojciech;Wieczorek;3
16960;Julian;Miernik;2
16961;Nina;Duda;1
16962;Karol;Wojniak;1
16963;Nina;Pietrzak;3
16964;Janina;Gita;3
16965;Nina;Pocztarek;3
16966;Janina;Wieczorek;2
16967;Tomasz;Gajda;4
16968;Karol;Pocztarek;3
16969;Janina;Mazur;3
16970;Kacper;Pocztarek;4
16971;Wojciech;Sztreker;3
16972;Wojciech;Mazur;2
16973;Julian;Gajda;4
16974;Adam;Gita;1
16975;Nina;Gajda;3
16976;Karol;Kowalski;3
16977;Agata;Duda;3
16978;Bartosz;Lampa;3
16979;Magdalena;Szramowiat;3
16980;Kamil;Mazur;1
16981;Agata;Wieczorek;2
16982;Adam;Lampa;2
16983;Klaudiusz;Sikora;5
16984;Klaudiusz;Gita;3
16985;Karol;Duda;3
16986;Nina;Sikora;2
16987;Adam;Pawlak;2
16988;Julian;Pietrzak;3
16989;Karolina;Gita;3
16990;Janina;Mazur;3
16991;Karol;Kowalski;3
16992;Paulina;Pawlak;2
16993;Paulina;Wieczorek;2
16994;Karolina;Lampa;5
16995;Patryk;Pocztarek;1
16996;Kacper;Wojniak;3
16997;Kacper;Miernik;3
16998;Kamil;Lampa;4
16999;Nina;Wojniak;5
17000;Kamil;Miernik;1
17001;Tomasz;Gajda;3
17002;Adam;Nowak;3
17003;Julian;Sikora;3
17004;Janina;Szramowiat;3
17005;Julian;Mazur;3
17006;Agata;Nowak;2
17007;Tomasz;Pocztarek;3
17008;Klaudiusz;Sztreker;5
17009;Patryk;Miernik;1
17010;Wojciech;Mazur;3
17011;Agata;Lampa;3
17012;Adam;Pietrzak;3
17013;Kamil;Sztreker;3
17014;Piotr;Miernik;3
17015;Janina;Pietrzak;3
17016;Wojciech;Duda;2
17017;Bartosz;Kowalski;3
17018;Piotr;Mazur;3
17019;Agata;Sikora;2
17020;Kamil;Wieczorek;3
17021;Karol;Sztreker;3
17022;Klaudiusz;Mazur;3
17023;Kacper;Mazur;2
17024;Nina;Pawlak;2
17025;Wojciech;Pawlak;2
17026;Karolina;Wieczorek;3
17027;Karolina;Pietrzak;2
17028;Magdalena;Gita;2
17029;Julian;Nowak;2
17030;Adam;Gajda;4
17031;Adam;Szramowiat;3
17032;Nina;Sztreker;3
17033;Adam;Pocztarek;3
17034;Karolina;Gajda;2
17035;Julian;Pietrzak;3
17036;Karolina;Mazur;4
17037;Agata;Gita;3
17038;Paulina;Pocztarek;5
17039;Janina;Kowalski;1
17040;Karolina;Miernik;2
17041;Janina;Gajda;1
17042;Adam;Gajda;3
17043;Wojciech;Gajda;3
17044;Magdalena;Szramowiat;2
17045;Nina;Szramowiat;3
17046;Kacper;Wieczorek;2
17047;Piotr;Pawlak;3
17048;Janina;Gajda;3
17049;Karol;Pocztarek;3
17050;Kamil;Pietrzak;3
17051;Karol;Mazur;2
17052;Karol;Miernik;4
17053;Nina;Miernik;3
17054;Kamil;Wojniak;3
17055;Tomasz;Juda;1
17056;Kacper;Wojniak;1
17057;Janina;Pawlak;3
17058;Kamil;Juda;3
17059;Kacper;Szramowiat;3
17060;Magdalena;Sikora;4
17061;Karolina;Gita;3
17062;Karol;Juda;4
17063;Kamil;Juda;3
17064;Piotr;Gajda;3
17065;Magdalena;Lampa;2
17066;Piotr;Pocztarek;3
17067;Julian;Sztreker;3
17068;Agata;Lampa;3
17069;Bartosz;Duda;1
17070;Piotr;Mazur;3
17071;Magdalena;Juda;2
17072;Magdalena;Pocztarek;5
17073;Magdalena;Gita;5
17074;Patryk;Gita;2
17075;Bartosz;Szramowiat;1
17076;Wojciech;Wieczorek;1
17077;Janina;Wieczorek;2
17078;Adam;Nowak;3
17079;Wojciech;Miernik;3
17080;Bartosz;Miernik;3
17081;Adam;Pawlak;3
17082;Piotr;Juda;3
17083;Julian;Lampa;3
17084;Julian;Sikora;3
17085;Nina;Lampa;3
17086;Magdalena;Pawlak;2
17087;Wojciech;Sikora;2
17088;Piotr;Pocztarek;3
17089;Patryk;Pocztarek;1
17090;Agata;Sztreker;3
17091;Karol;Lampa;1
17092;Tomasz;Mazur;3
17093;Wojciech;Sztreker;4
17094;Wojciech;Nowak;3
17095;Patryk;Pietrzak;3
17096;Wojciech;Pocztarek;1
17097;Kacper;Mazur;5
17098;Karol;Miernik;2
17099;Karol;Duda;3
17100;Adam;Pocztarek;3
17101;Magdalena;Gajda;1
17102;Klaudiusz;Wieczorek;1
17103;Magdalena;Sztreker;2
17104;Patryk;Juda;3
17105;Karolina;Mazur;3
17106;Piotr;Pocztarek;3
17107;Karolina;Wieczorek;1
17108;Agata;Sztreker;3
17109;Kacper;Sikora;3
17110;Karolina;Sikora;3
17111;Tomasz;Szramowiat;2
17112;Kacper;Pawlak;3
17113;Karol;Miernik;2
17114;Nina;Miernik;3
17115;Tomasz;Miernik;3
17116;Adam;Mazur;3
17117;Piotr;Wojniak;1
17118;Tomasz;Gajda;3
17119;Patryk;Wieczorek;1
17120;Wojciech;Nowak;5
17121;Paulina;Kowalski;3
17122;Patryk;Pawlak;5
17123;Nina;Pawlak;3
17124;Magdalena;Gajda;1
17125;Julian;Gajda;2
17126;Karolina;Pawlak;3
17127;Karolina;Kowalski;2
17128;Paulina;Nowak;2
17129;Bartosz;Juda;2
17130;Kacper;Gita;1
17131;Magdalena;Miernik;3
17132;Kacper;Mazur;2
17133;Adam;Pocztarek;3
17134;Tomasz;Wieczorek;2
17135;Karol;Juda;3
17136;Piotr;Wieczorek;3
17137;Agata;Szramowiat;3
17138;Klaudiusz;Gajda;3
17139;Tomasz;Pietrzak;3
17140;Kacper;Pocztarek;3
17141;Bartosz;Mazur;3
17142;Patryk;Mazur;3
17143;Janina;Juda;3
17144;Klaudiusz;Szramowiat;3
17145;Bartosz;Nowak;3
17146;Kacper;Sikora;3
17147;Piotr;Miernik;2
17148;Wojciech;Pietrzak;4
17149;Agata;Gajda;4
17150;Janina;Duda;2
17151;Kamil;Gita;5
17152;Nina;Gajda;3
17153;Nina;Juda;3
17154;Karol;Pietrzak;3
17155;Janina;Mazur;2
17156;Patryk;Wojniak;3
17157;Bartosz;Gita;2
17158;Janina;Lampa;3
17159;Nina;Sztreker;3
17160;Adam;Wojniak;3
17161;Klaudiusz;Pietrzak;2
17162;Kamil;Miernik;3
17163;Bartosz;Wieczorek;3
17164;Janina;Nowak;2
17165;Wojciech;Sikora;3
17166;Kacper;Lampa;4
17167;Kacper;Lampa;3
17168;Kamil;Pawlak;1
17169;Adam;Miernik;3
17170;Patryk;Szramowiat;2
17171;Adam;Gajda;3
17172;Janina;Lampa;3
17173;Agata;Gajda;1
17174;Magdalena;Gajda;2
17175;Magdalena;Sztreker;3
17176;Nina;Kowalski;3
17177;Nina;Miernik;3
17178;Karol;Gita;3
17179;Magdalena;Sikora;3
17180;Agata;Sztreker;3
17181;Nina;Wojniak;3
17182;Tomasz;Gita;3
17183;Kamil;Sikora;4
17184;Piotr;Pietrzak;3
17185;Julian;Wojniak;3
17186;Kamil;Pietrzak;3
17187;Bartosz;Pocztarek;2
17188;Magdalena;Sikora;5
17189;Kamil;Wieczorek;3
17190;Klaudiusz;Duda;3
17191;Karolina;Mazur;2
17192;Julian;Pawlak;3
17193;Wojciech;Pocztarek;1
17194;Wojciech;Duda;5
17195;Wojciech;Wojniak;1
17196;Karol;Sztreker;3
17197;Agata;Sztreker;3
17198;Janina;Pietrzak;5
17199;Piotr;Juda;3
17200;Piotr;Szramowiat;2
17201;Adam;Duda;4
17202;Kamil;Pietrzak;4
17203;Kacper;Sztreker;3
17204;Magdalena;Duda;2
17205;Paulina;Pawlak;1
17206;Julian;Sztreker;3
17207;Julian;Duda;3
17208;Wojciech;Gita;1
17209;Agata;Lampa;2
17210;Magdalena;Miernik;5
17211;Karolina;Gajda;3
17212;Kacper;Szramowiat;2
17213;Piotr;Nowak;1
17214;Agata;Kowalski;2
17215;Tomasz;Duda;3
17216;Magdalena;Pocztarek;2
17217;Kacper;Sztreker;3
17218;Nina;Mazur;2
17219;Wojciech;Miernik;1
17220;Tomasz;Sztreker;3
17221;Kamil;Kowalski;2
17222;Karolina;Kowalski;1
17223;Paulina;Wojniak;3
17224;Bartosz;Gita;3
17225;Adam;Gita;2
17226;Bartosz;Nowak;3
17227;Julian;Szramowiat;3
17228;Tomasz;Wojniak;1
17229;Paulina;Wojniak;1
17230;Adam;Pocztarek;4
17231;Agata;Sikora;3
17232;Klaudiusz;Sztreker;3
17233;Karolina;Sztreker;3
17234;Karol;Wojniak;2
17235;Piotr;Wieczorek;4
17236;Magdalena;Pocztarek;1
17237;Agata;Nowak;3
17238;Magdalena;Pietrzak;2
17239;Wojciech;Duda;2
17240;Nina;Wieczorek;1
17241;Bartosz;Juda;2
17242;Tomasz;Pawlak;2
17243;Agata;Gita;4
17244;Wojciech;Lampa;3
17245;Kacper;Pietrzak;3
17246;Patryk;Pawlak;2
17247;Karolina;Szramowiat;3
17248;Kacper;Pawlak;3
17249;Tomasz;Sikora;3
17250;Agata;Pocztarek;3
17251;Karol;Sztreker;3
17252;Patryk;Gajda;4
17253;Klaudiusz;Gita;3
17254;Magdalena;Sikora;4
17255;Adam;Kowalski;1
17256;Nina;Gajda;3
17257;Bartosz;Sztreker;3
17258;Kacper;Wieczorek;3
17259;Karolina;Pietrzak;1
17260;Piotr;Mazur;2
17261;Kamil;Mazur;3
17262;Janina;Lampa;5
17263;Julian;Kowalski;3
17264;Magdalena;Lampa;3
17265;Bartosz;Duda;3
17266;Magdalena;Gajda;1
17267;Karol;Nowak;3
17268;Paulina;Wieczorek;3
17269;Janina;Lampa;3
17270;Paulina;Pocztarek;5
17271;Paulina;Sztreker;1
17272;Kamil;Pocztarek;3
17273;Janina;Miernik;1
17274;Karolina;Gajda;1
17275;Klaudiusz;Pawlak;3
17276;Paulina;Lampa;1
17277;Karolina;Lampa;3
17278;Kacper;Pocztarek;2
17279;Piotr;Nowak;1
17280;Paulina;Szramowiat;3
17281;Karolina;Sztreker;3
17282;Nina;Juda;3
17283;Adam;Gita;3
17284;Kamil;Pawlak;1
17285;Karolina;Gajda;2
17286;Paulina;Miernik;5
17287;Karol;Szramowiat;2
17288;Bartosz;Pawlak;4
17289;Paulina;Szramowiat;3
17290;Paulina;Pietrzak;1
17291;Karol;Pawlak;4
17292;Magdalena;Nowak;3
17293;Adam;Miernik;3
17294;Agata;Wojniak;4
17295;Janina;Miernik;1
17296;Julian;Kowalski;1
17297;Wojciech;Sztreker;3
17298;Bartosz;Szramowiat;1
17299;Bartosz;Sikora;3
17300;Klaudiusz;Juda;3
17301;Agata;Sikora;3
17302;Julian;Szramowiat;3
17303;Patryk;Wojniak;3
17304;Piotr;Szramowiat;1
17305;Julian;Gajda;1
17306;Karol;Mazur;4
17307;Kacper;Mazur;1
17308;Tomasz;Miernik;3
17309;Tomasz;Pocztarek;4
17310;Piotr;Szramowiat;2
17311;Patryk;Pawlak;3
17312;Tomasz;Miernik;3
17313;Tomasz;Gajda;1
17314;Piotr;Lampa;3
17315;Klaudiusz;Sztreker;3
17316;Tomasz;Wojniak;3
17317;Karolina;Kowalski;3
17318;Julian;Gita;3
17319;Wojciech;Kowalski;3
17320;Kamil;Wieczorek;3
17321;Wojciech;Wojniak;4
17322;Karolina;Gita;3
17323;Kamil;Pawlak;3
17324;Paulina;Gita;4
17325;Klaudiusz;Pocztarek;3
17326;Paulina;Miernik;3
17327;Klaudiusz;Pietrzak;3
17328;Magdalena;Gajda;3
17329;Nina;Gajda;3
17330;Julian;Wojniak;4
17331;Magdalena;Pocztarek;1
17332;Adam;Miernik;4
17333;Bartosz;Gajda;4
17334;Klaudiusz;Juda;2
17335;Karol;Sztreker;2
17336;Patryk;Juda;3
17337;Bartosz;Pawlak;3
17338;Julian;Sikora;5
17339;Paulina;Mazur;2
17340;Janina;Sztreker;2
17341;Nina;Lampa;3
17342;Karol;Szramowiat;3
17343;Paulina;Pawlak;2
17344;Wojciech;Pocztarek;5
17345;Kamil;Mazur;3
17346;Tomasz;Lampa;2
17347;Patryk;Duda;3
17348;Magdalena;Duda;2
17349;Patryk;Wieczorek;3
17350;Karolina;Pocztarek;3
17351;Wojciech;Lampa;2
17352;Magdalena;Gita;3
17353;Wojciech;Szramowiat;2
17354;Tomasz;Nowak;1
17355;Patryk;Miernik;3
17356;Bartosz;Nowak;3
17357;Patryk;Sztreker;3
17358;Nina;Gajda;3
17359;Piotr;Juda;3
17360;Janina;Miernik;2
17361;Klaudiusz;Pietrzak;3
17362;Patryk;Mazur;3
17363;Bartosz;Pietrzak;3
17364;Kacper;Gajda;2
17365;Adam;Miernik;3
17366;Kamil;Sztreker;3
17367;Magdalena;Pawlak;4
17368;Janina;Wieczorek;3
17369;Karol;Gajda;3
17370;Bartosz;Gita;5
17371;Wojciech;Sikora;5
17372;Klaudiusz;Sikora;3
17373;Tomasz;Szramowiat;3
17374;Piotr;Mazur;3
17375;Wojciech;Duda;3
17376;Karolina;Gajda;3
17377;Klaudiusz;Gita;3
17378;Karol;Duda;5
17379;Adam;Gajda;3
17380;Piotr;Juda;4
17381;Agata;Mazur;3
17382;Wojciech;Pocztarek;2
17383;Janina;Gita;2
17384;Nina;Mazur;2
17385;Piotr;Juda;3
17386;Karolina;Sikora;2
17387;Patryk;Gita;2
17388;Bartosz;Mazur;2
17389;Agata;Szramowiat;1
17390;Wojciech;Szramowiat;3
17391;Nina;Wieczorek;2
17392;Klaudiusz;Sztreker;5
17393;Karolina;Miernik;3
17394;Kamil;Juda;1
17395;Patryk;Wieczorek;2
17396;Karolina;Miernik;1
17397;Tomasz;Pocztarek;3
17398;Adam;Kowalski;2
17399;Tomasz;Duda;3
17400;Agata;Pocztarek;2
17401;Piotr;Pawlak;4
17402;Nina;Wieczorek;3
17403;Nina;Sikora;4
17404;Karolina;Wojniak;2
17405;Karolina;Sikora;3
17406;Paulina;Nowak;3
17407;Magdalena;Miernik;2
17408;Kamil;Pietrzak;2
17409;Magdalena;Pietrzak;3
17410;Bartosz;Pocztarek;3
17411;Piotr;Sztreker;3
17412;Janina;Gita;1
17413;Bartosz;Lampa;1
17414;Patryk;Szramowiat;3
17415;Wojciech;Lampa;3
17416;Magdalena;Kowalski;1
17417;Bartosz;Duda;2
17418;Karolina;Lampa;2
17419;Karol;Pocztarek;3
17420;Karolina;Gita;3
17421;Nina;Sztreker;3
17422;Klaudiusz;Lampa;1
17423;Piotr;Pawlak;3
17424;Julian;Duda;3
17425;Bartosz;Szramowiat;3
17426;Agata;Pawlak;2
17427;Magdalena;Mazur;5
17428;Kacper;Sztreker;1
17429;Nina;Nowak;3
17430;Magdalena;Pietrzak;3
17431;Piotr;Gita;3
17432;Nina;Kowalski;3
17433;Adam;Wieczorek;3
17434;Adam;Wieczorek;2
17435;Tomasz;Mazur;3
17436;Tomasz;Sztreker;3
17437;Julian;Duda;3
17438;Karol;Gita;3
17439;Nina;Szramowiat;2
17440;Adam;Wieczorek;2
17441;Paulina;Wojniak;2
17442;Karol;Sztreker;3
17443;Wojciech;Sikora;3
17444;Karolina;Gita;2
17445;Karolina;Pawlak;2
17446;Tomasz;Wieczorek;1
17447;Karol;Juda;3
17448;Klaudiusz;Kowalski;4
17449;Karolina;Gajda;3
17450;Julian;Nowak;3
17451;Magdalena;Kowalski;1
17452;Karolina;Pocztarek;3
17453;Adam;Gita;3
17454;Tomasz;Pawlak;3
17455;Paulina;Pawlak;1
17456;Julian;Wojniak;2
17457;Kamil;Lampa;1
17458;Julian;Wieczorek;3
17459;Paulina;Pawlak;3
17460;Karolina;Wojniak;3
17461;Janina;Nowak;3
17462;Adam;Duda;3
17463;Adam;Szramowiat;3
17464;Paulina;Lampa;3
17465;Tomasz;Gajda;1
17466;Wojciech;Gita;3
17467;Paulina;Juda;3
17468;Karol;Nowak;1
17469;Patryk;Pietrzak;3
17470;Bartosz;Sztreker;2
17471;Nina;Miernik;3
17472;Adam;Sztreker;1
17473;Kacper;Wieczorek;2
17474;Piotr;Mazur;1
17475;Wojciech;Nowak;3
17476;Piotr;Kowalski;3
17477;Patryk;Gita;3
17478;Nina;Sztreker;4
17479;Kacper;Pawlak;3
17480;Tomasz;Pietrzak;3
17481;Wojciech;Sikora;3
17482;Karolina;Miernik;2
17483;Bartosz;Duda;2
17484;Kacper;Wieczorek;2
17485;Janina;Gita;4
17486;Karol;Nowak;3
17487;Agata;Gajda;4
17488;Paulina;Wojniak;1
17489;Piotr;Szramowiat;3
17490;Paulina;Gita;2
17491;Janina;Lampa;2
17492;Nina;Duda;2
17493;Tomasz;Wieczorek;2
17494;Klaudiusz;Juda;2
17495;Patryk;Lampa;2
17496;Bartosz;Gita;3
17497;Tomasz;Pocztarek;3
17498;Janina;Miernik;3
17499;Nina;Pocztarek;2
17500;Tomasz;Pawlak;3
17501;Magdalena;Pocztarek;2
17502;Karol;Lampa;3
17503;Janina;Pietrzak;3
17504;Julian;Pocztarek;3
17505;Magdalena;Szramowiat;2
17506;Magdalena;Gajda;2
17507;Patryk;Lampa;3
17508;Bartosz;Wojniak;1
17509;Julian;Gita;5
17510;Klaudiusz;Wojniak;3
17511;Klaudiusz;Pawlak;3
17512;Janina;Pawlak;2
17513;Wojciech;Szramowiat;3
17514;Klaudiusz;Miernik;1
17515;Piotr;Gita;3
17516;Patryk;Gita;3
17517;Kamil;Sikora;3
17518;Karolina;Duda;3
17519;Paulina;Pietrzak;3
17520;Patryk;Pocztarek;1
17521;Tomasz;Wojniak;3
17522;Nina;Juda;2
17523;Janina;Sikora;4
17524;Nina;Szramowiat;3
17525;Patryk;Lampa;2
17526;Piotr;Miernik;3
17527;Piotr;Mazur;2
17528;Kamil;Pietrzak;1
17529;Magdalena;Lampa;5
17530;Karol;Gita;3
17531;Agata;Gajda;3
17532;Kamil;Pietrzak;3
17533;Wojciech;Juda;2
17534;Adam;Nowak;2
17535;Tomasz;Duda;3
17536;Wojciech;Juda;4
17537;Wojciech;Pawlak;3
17538;Tomasz;Pocztarek;4
17539;Wojciech;Gajda;3
17540;Janina;Mazur;1
17541;Adam;Szramowiat;2
17542;Wojciech;Mazur;3
17543;Paulina;Gajda;3
17544;Adam;Miernik;1
17545;Kamil;Lampa;3
17546;Nina;Wojniak;2
17547;Julian;Sztreker;5
17548;Karol;Gajda;2
17549;Karolina;Sztreker;2
17550;Kacper;Miernik;4
17551;Paulina;Sztreker;3
17552;Kamil;Sikora;1
17553;Wojciech;Mazur;3
17554;Karolina;Wojniak;1
17555;Tomasz;Miernik;3
17556;Julian;Miernik;1
17557;Magdalena;Kowalski;1
17558;Adam;Pietrzak;1
17559;Kacper;Nowak;3
17560;Karolina;Gajda;2
17561;Kamil;Pawlak;5
17562;Klaudiusz;Miernik;3
17563;Nina;Duda;3
17564;Kamil;Sztreker;1
17565;Julian;Gajda;3
17566;Paulina;Pawlak;3
17567;Julian;Duda;4
17568;Adam;Sztreker;3
17569;Wojciech;Pietrzak;3
17570;Kamil;Pawlak;3
17571;Kamil;Wojniak;2
17572;Wojciech;Lampa;1
17573;Tomasz;Miernik;3
17574;Tomasz;Mazur;3
17575;Adam;Juda;3
17576;Kacper;Kowalski;2
17577;Julian;Gajda;3
17578;Karol;Pietrzak;5
17579;Agata;Pietrzak;3
17580;Adam;Sztreker;1
17581;Magdalena;Duda;3
17582;Kacper;Mazur;4
17583;Wojciech;Lampa;2
17584;Bartosz;Pocztarek;3
17585;Julian;Kowalski;2
17586;Karol;Szramowiat;1
17587;Nina;Wieczorek;5
17588;Karol;Lampa;4
17589;Kacper;Gita;3
17590;Agata;Lampa;3
17591;Bartosz;Lampa;3
17592;Kamil;Gajda;3
17593;Karolina;Gita;4
17594;Magdalena;Wojniak;1
17595;Kacper;Sikora;3
17596;Magdalena;Pocztarek;1
17597;Bartosz;Mazur;3
17598;Patryk;Pocztarek;3
17599;Adam;Lampa;3
17600;Klaudiusz;Gajda;3
17601;Karol;Mazur;3
17602;Kacper;Miernik;2
17603;Tomasz;Gajda;3
17604;Adam;Pawlak;4
17605;Adam;Kowalski;3
17606;Patryk;Miernik;3
17607;Karolina;Pawlak;2
17608;Wojciech;Duda;5
17609;Adam;Juda;2
17610;Karol;Kowalski;3
17611;Adam;Sztreker;1
17612;Magdalena;Pocztarek;1
17613;Kamil;Nowak;2
17614;Piotr;Sztreker;3
17615;Magdalena;Gajda;2
17616;Adam;Szramowiat;1
17617;Nina;Juda;3
17618;Paulina;Miernik;4
17619;Piotr;Sikora;3
17620;Magdalena;Gajda;1
17621;Karolina;Lampa;1
17622;Karol;Wieczorek;3
17623;Nina;Wieczorek;3
17624;Karolina;Duda;3
17625;Wojciech;Wojniak;4
17626;Kacper;Nowak;1
17627;Paulina;Mazur;5
17628;Adam;Sikora;2
17629;Nina;Sztreker;2
17630;Klaudiusz;Gita;3
17631;Tomasz;Pietrzak;3
17632;Adam;Sikora;3
17633;Kamil;Duda;5
17634;Tomasz;Wojniak;1
17635;Piotr;Pietrzak;3
17636;Paulina;Juda;3
17637;Klaudiusz;Wieczorek;3
17638;Kamil;Mazur;3
17639;Karolina;Juda;3
17640;Magdalena;Duda;2
17641;Karol;Pawlak;3
17642;Magdalena;Pietrzak;3
